,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
200,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://medium.com/rari-capital/5-8-2021-rari-ethereum-pool-post-mortem-60aab6a6f8f9,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Other unsafe DeFi protocol dependency
201,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://medium.com/rari-capital/5-8-2021-rari-ethereum-pool-post-mortem-60aab6a6f8f9,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
202,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://nipunp.medium.com/5-8-21-rari-capital-exploit-timeline-analysis-8beda31cbc1a,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Other unsafe DeFi protocol dependency
203,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://nipunp.medium.com/5-8-21-rari-capital-exploit-timeline-analysis-8beda31cbc1a,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
204,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://rekt.news/rari-capital-rekt/,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Other unsafe DeFi protocol dependency
205,70,2021-5-8,"Rari Capital’s Ethereum Pool contract calculates the ibETH/ETH exchange rate by using the ibETH.totalETH()/ibETH.totalSupply() calculation from the ibETH contract, which can lead to incorrect assumption (e.g. during ibETH.work(), where debt value gets updated towards the very end).ibETH.totalETH()` is vulnerable to manipulation inside the `ibETH.work` function, and a user of `ibETH.work` can call any contract it wants to inside `ibETH.work`, including the Rari Capital Ethereum Pool deposit and withdrawal functions. Unfortunately, the Rari Capital contributors were not aware that `ibETH.totalETH()` could be manipulated for the duration of these external calls from `ibETH.work`  (external payable)",https://rekt.news/rari-capital-rekt/,RariCapital,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,BANK (ibETH),Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
206,71,2021-4-8,An exploiter was able to constantly grab the contents of the RADS pool and all of the RADS/sRADS rewards and sell them for $1.3Mil worth of BUSD and BNB. This drastically dumped the price of RADS and the exploiter then transferred the BUSD and BNB to his wallet.,https://uraniumfinance.medium.com/uranium-post-mortem-v2-compensations-aac4b0706d7d,UraniumFinance,0xd5aac41d315c1d382dcf1c39d4ed9b37c224edf2,MasterUranium,DeFi Protocol Layer/Design Flaw,Other DeFi protocol design flaw,Other protocol vulnerabilities
207,71,2021-4-8,An exploiter was able to constantly grab the contents of the RADS pool and all of the RADS/sRADS rewards and sell them for $1.3Mil worth of BUSD and BNB. This drastically dumped the price of RADS and the exploiter then transferred the BUSD and BNB to his wallet.,https://www.shentu.technology/blog/uranium-finance-exploit-technical-analysis,UraniumFinance,0xd5aac41d315c1d382dcf1c39d4ed9b37c224edf2,MasterUranium,DeFi Protocol Layer/Design Flaw,Other DeFi protocol design flaw,Other protocol vulnerabilities
208,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://growthdefi.medium.com/raave-farming-contract-exploit-explained-f3b6f0b3c1b3,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
209,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://growthdefi.medium.com/raave-farming-contract-exploit-explained-f3b6f0b3c1b3,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
210,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://rekt.news/the-big-combo/,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
211,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://rekt.news/the-big-combo/,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
212,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://twitter.com/r0bster97/status/1358858462579539968?s=20,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
213,72,2021-2-8,"By forcing the staker contract to accept a liquidity pair containing a fake token, the attacker was able to remove $1.3 million in liquidity. The attacker created a fake token called AXZ and supplied rAXZZ/GRO liquidity. He then staked it in the contract and pulled out the other pair.",https://twitter.com/r0bster97/status/1358858462579539968?s=20,GrowthDefi,0x0efb384d843a191c02f5c4470d0f9ec0122a1c0b,stkGRO_rAAVE,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
214,73,2021-6-25,"xWin Finance was exploited and the attacker gained about $270k. This incident was due to an invalid slippage control in the protocol, which is exploited in a flashloan to obtain extra xWin rewards. This incident. was due to a bug in the internal _swapBNBToTokens() function of xWinFund contract which implements a price slippage control. However, the logic of slippage control is invalid. The hacker made use of this bug and gained rewards (in terms of 303,998.86 xWin tokens) from the contract to swap for BNB (peckshield).",https://peckshield.medium.com/xwin-finance-incident-root-cause-analysis-71d0820e6bc1,xWinFinance,0x8f52e0c41164169818c1fb04b263fdc7c1e56088,xWinFarm,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
215,73,2021-6-25,"xWin Finance was exploited and the attacker gained about $270k. This incident was due to an invalid slippage control in the protocol, which is exploited in a flashloan to obtain extra xWin rewards. This incident. was due to a bug in the internal _swapBNBToTokens() function of xWinFund contract which implements a price slippage control. However, the logic of slippage control is invalid. The hacker made use of this bug and gained rewards (in terms of 303,998.86 xWin tokens) from the contract to swap for BNB (peckshield).",https://peckshield.medium.com/xwin-finance-incident-root-cause-analysis-71d0820e6bc1,xWinFinance,0x8f52e0c41164169818c1fb04b263fdc7c1e56088,xWinFarm,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair slippage protection
216,73,2021-6-25,"xWin Finance was exploited and the attacker gained about $270k. This incident was due to an invalid slippage control in the protocol, which is exploited in a flashloan to obtain extra xWin rewards. This incident. was due to a bug in the internal _swapBNBToTokens() function of xWinFund contract which implements a price slippage control. However, the logic of slippage control is invalid. The hacker made use of this bug and gained rewards (in terms of 303,998.86 xWin tokens) from the contract to swap for BNB (peckshield).",https://xwin.medium.com/summary-of-the-misuse-of-flash-loan-against-xwin-protocol-a04f7719a0ee,xWinFinance,0x8f52e0c41164169818c1fb04b263fdc7c1e56088,xWinFarm,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
217,73,2021-6-25,"xWin Finance was exploited and the attacker gained about $270k. This incident was due to an invalid slippage control in the protocol, which is exploited in a flashloan to obtain extra xWin rewards. This incident. was due to a bug in the internal _swapBNBToTokens() function of xWinFund contract which implements a price slippage control. However, the logic of slippage control is invalid. The hacker made use of this bug and gained rewards (in terms of 303,998.86 xWin tokens) from the contract to swap for BNB (peckshield).",https://xwin.medium.com/summary-of-the-misuse-of-flash-loan-against-xwin-protocol-a04f7719a0ee,xWinFinance,0x8f52e0c41164169818c1fb04b263fdc7c1e56088,xWinFarm,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair slippage protection
